LFQ intensity BvO325_ccpa_MG1363_1	LFQ intensity BvO326_ccpa_MG1363_2	LFQ intensity BvO327_ccpa_MG1363_3	LFQ intensity BvO328_ccpa_MG1363_4	LFQ intensity BvO329_wt_MG1363_1	LFQ intensity BvO330_wt_MG1363_2	LFQ intensity BvO331_wt_MG1363_3	LFQ intensity BvO332_wt_MG1363_4	Only identified by site	Reverse	Potential contaminant	FilteredRows	Protein names	Gene names	Gene names  (primary )	Gene names  (ordered locus )	Intramembrane	Transmembrane	Student's T-test Significant ccpa mutant_wt	Student's T-test significant	Length	EC number	Gene names  (primary )_	Gene names  (ordered locus )_	Mass	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Intramembrane_	Subcellular location [CC]	Topological domain	Transmembrane_	Cross-reference (PRIDE)	Cross-reference (KEGG)	Cross-reference (BRENDA)	Cross-reference (eggNOG)	Cross-reference (KO)	COGcatcombined	id	Number of proteins	Peptides	Unique peptides	Sequence coverage    	Mol  weight  kDa 	Sequence length	Q value	Score	Intensity	iBAQ	iBAQ BvO325_ccpa_MG1363_1	iBAQ BvO326_ccpa_MG1363_2	iBAQ BvO327_ccpa_MG1363_3	iBAQ BvO328_ccpa_MG1363_4	iBAQ BvO329_wt_MG1363_1	iBAQ BvO330_wt_MG1363_2	iBAQ BvO331_wt_MG1363_3	iBAQ BvO332_wt_MG1363_4	-Log Student's T-test p-value ccpa mutant_wt	Student's T-test q-value ccpa mutant_wt	Student's T-test Difference ccpa mutant_wt	Student's T-test Test statistic ccpa mutant_wt	Sequence length_	Average molecular mass	Number of theoretical peptides (trypsin/P, 7-30)	Protein IDs	Majority protein IDs	Fasta headers	Gene name	Protein name
8.00251197814941	7.96109819412231	7.98437404632568	7.88338327407837	7.9095025062561	7.96798276901245	7.9463586807251	7.81966876983643					Uncharacterized protein	llmg_0093		llmg_0093	0	0			155			llmg_0093	16,597	response to stress [GO:0006950]			0	0	0	0	0	llm:llmg_0093	0	COG0589;ENOG4107YZX		T	35	1	7	7	70.3	16.597	155	0	30.911	540020000	67503000	14551000	8789700	9827200	5432500	5586600	7993500	12983000	2340100	0.515007717202467	0.561965785381026	0.0469636917114258	0.0450738606865341	155	16597.19578	8	A2RHG4	A2RHG4	tr|A2RHG4|A2RHG4_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0093 PE=3 SV=1	llmg_0093	Uncharacterized protein
8.84921073913574	8.64739227294922	8.66318225860596	8.67557716369629	8.57941818237305	8.69626903533936	8.75939559936523	8.45809364318848					50S ribosomal protein L33 1	rpmG1 llmg_0098	rpmG1	llmg_0098	0	0			49		rpmG1	llmg_0098	5,997	translation [GO:0006412]	structural constituent of ribosome [GO:0003735]	ribosome [GO:0005840]	0	0	0	0	0	llm:llmg_0098	0	COG0267	K02913	J	36	1	6	6	75.5	5.997	49	0	37.945	2821700000	2821700000	617100000	369640000	364120000	315380000	254130000	367220000	343140000	190980000	0.475749317489714	0.365844897959184	0.0855464935302734	0.0790987688353609	49	5997.10528	1	A2RHG9	A2RHG9	sw|A2RHG9|RL331_LACLM 50S ribosomal protein L33 1 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rpmG1 PE=3 SV=1	rpmG1	50S ribosomal protein L33 1
6.80885219573975	6.74313354492188	6.76345062255859	6.5999755859375	6.43460273742676	6.46470832824707	6.77996444702148	6.82730627059937					Uncharacterized protein	llmg_0105		llmg_0105	0	0			155			llmg_0105	17,857				0	0	0	0	0	llm:llmg_0105	0	ENOG41065N6;ENOG411289G		S	40	1	2	2	13.5	17.856	155	0	33.655	24472000	6117900	1671100	1023400	913350	200950	327110	222630	1526300	233150	0.400370173500982	0.323454965357968	0.102207541465759	0.0918899925298633	155	17856.58398	4	A2RHH6	A2RHH6	tr|A2RHH6|A2RHH6_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0105 PE=4 SV=1	llmg_0105	Uncharacterized protein
7.52882671356201	7.63023471832275	7.44446659088135	7.55970335006714	7.58280181884766	7.60159301757813	7.52322626113892	7.53341627120972					Similar to ABC transporter (ATP-binding protein)	llmg_0106		llmg_0106	0	0			517			llmg_0106	58,305		ATP binding [GO:0005524];ATPase activity [GO:0016887]		0	0	0	0	0	llm:llmg_0106	0	COG0488		S	41	1	13	13	35.4	58.304	517	0	52.129	218070000	10384000	2319900	1683100	1455800	1159800	779680	736150	1630800	619220	0.176389991006808	0.82244076433121	-0.0194514989852905	-0.018651301870342	517	58304.5266799998	21	A2RHH7	A2RHH7	tr|A2RHH7|A2RHH7_LACLM Similar to ABC transporter (ATP-binding protein) OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0106 PE=4 SV=1	llmg_0106	Similar to ABC transporter (ATP-binding protein)
6.98847436904907	7.10281085968018	6.97709703445435	6.95980930328369	6.80345726013184	7.02653312683105	7.04579210281372	7.13283586502075					Ribosomal protein L11 methyltransferase (L11 Mtase) (EC 2.1.1.-)	prmA llmg_0110	prmA	llmg_0110	0	0			317	2.1.1.-	prmA	llmg_0110	34,818		protein methyltransferase activity [GO:0008276]	cytoplasm [GO:0005737]	0	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00735}.	0	0	0	llm:llmg_0110	0	COG2264;ENOG4105F59	K02687	J	43	1	5	5	21.8	34.818	317	0	15.136	62673000	5222800	884120	889540	677230	564790	211450	802880	1046500	146210	0.0215543514196339	0.961551763367463	0.00489330291748047	0.00454219753618254	317	34818.45358	12	A2RHI1	A2RHI1	sw|A2RHI1|PRMA_LACLM Ribosomal protein L11 methyltransferase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=prmA PE=3 SV=1	prmA	Ribosomal protein L11 methyltransferase
7.10680246353149	7.12228155136108	7.18369674682617	7.01544380187988	7.11273908615112	7.14578676223755	7.12326335906982	7.14482307434082					Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.193)	llmg_0111		llmg_0111	0	0			250	2.1.1.193		llmg_0111	27,740	rRNA processing [GO:0006364]	methyltransferase activity [GO:0008168]	cytoplasm [GO:0005737]	0	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|PIRNR:PIRNR015601}.	0	0	0	llm:llmg_0111	0	COG1385;ENOG4105QF0	K09761	S	44	1	4	4	19.2	27.74	250	0	8.0616	78642000	5242800	1019900	549800	794980	473540	530660	453530	1006900	413570	0.286802218820438	0.764575197889182	-0.0245969295501709	-0.0237489282665056	250	27740.01928	15	A2RHI2	A2RHI2	tr|A2RHI2|A2RHI2_LACLM Ribosomal RNA small subunit methyltransferase E OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0111 PE=3 SV=1	llmg_0111	Ribosomal RNA small subunit methyltransferase E
6.23307228088379	6.31293869018555	6.33469486236572	6.42807006835938	6.74445724487305	6.48998641967773	6.3340311050415	6.51649570465088					Putative xylanase/chitin deacetylase	llmg_0112		llmg_0112	0	TRANSMEM 12 38 Helical. {ECO:0000256|SAM:Phobius}.			318			llmg_0112	35,512	xylan catabolic process [GO:0045493]	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810];hydrolase activity, acting on glycosyl bonds [GO:0016798]	integral component of membrane [GO:0016021]	0	0	0	TRANSMEM 12 38 Helical. {ECO:0000256|SAM:Phobius}.	0	llm:llmg_0112	0	COG0726;ENOG4105MXP		G	45	1	2	2	11	35.511	318	0	11.917	15201000	1013400	79776	87731	97433	125900	176480	180890	113000	152210	1.07799881432438	0.22535960591133	-0.194048643112183	-0.177437691913391	318	35511.54358	15	A2RHI3	A2RHI3	tr|A2RHI3|A2RHI3_LACLM Putative xylanase/chitin deacetylase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0112 PE=4 SV=1	llmg_0112	Putative xylanase/chitin deacetylase
7.60304689407349	7.53466033935547	7.47668695449829	7.50544834136963	7.57405424118042	7.62354898452759	7.80757570266724	7.61146831512451					GTP pyrophosphokinase (EC 2.7.6.5)	relA llmg_0113	relA	llmg_0113	0	0			740	2.7.6.5	relA	llmg_0113	83,854	guanosine tetraphosphate metabolic process [GO:0015969]	amino acid binding [GO:0016597];GTP diphosphokinase activity [GO:0008728];kinase activity [GO:0016301]		0	0	0	0	0	llm:llmg_0113	0	COG0317;ENOG4105CWR	K00951	K, T	46	1	17	17	26.5	83.853	740	0	43.084	244310000	5816900	1203900	767090	678350	554710	333690	616290	1318200	344640	1.10128658323895	0.270033707865169	-0.12420117855072	-0.117301657750042	740	83853.7769800001	42	A2RHI4	A2RHI4	tr|A2RHI4|A2RHI4_LACLM GTP pyrophosphokinase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=relA PE=3 SV=1	relA	GTP pyrophosphokinase
6.64509773254395	6.71280097961426	6.63224458694458	6.66429424285889	6.709303855896	6.21003103256226	6.67789888381958	6.89737367630005					Glycosyl transferase, family 2 (EC 2.4.1.-)	llmg_0114		llmg_0114	0	TRANSMEM 229 250 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 262 288 Helical. {ECO:0000256|SAM:Phobius}.			311	2.4.1.-		llmg_0114	35,471		transferase activity, transferring glycosyl groups [GO:0016757]	integral component of membrane [GO:0016021]	0	0	0	TRANSMEM 229 250 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 262 288 Helical. {ECO:0000256|SAM:Phobius}.	0	llm:llmg_0114	0	COG0463;ENOG4105CKK		M	47	1	2	2	7.1	35.471	311	0	4.8103	23596000	1966300	314320	330480	300730	272500	241550	78264	321390	107080	0.0995513996499525	0.653390804597701	0.0399575233459473	0.0348303270693057	311	35471.29608	12	A2RHI5	A2RHI5	tr|A2RHI5|A2RHI5_LACLM Glycosyl transferase, family 2 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0114 PE=4 SV=1	llmg_0114	Glycosyl transferase, family 2
7.49688816070557	7.45146417617798	7.45537805557251	7.41858291625977	7.42129135131836	7.41552400588989	7.57609939575195	7.38467597961426					Putative amino-acid transporter	ctrA llmg_0118	ctrA	llmg_0118	0	TRANSMEM 151 169 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 181 201 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 221 239 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 260 281 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 28 46 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 309 334 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 354 373 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 379 398 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 418 436 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 442 458 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 58 76 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 88 105 Helical. {ECO:0000256|SAM:Phobius}.			465		ctrA	llmg_0118	49,581		amino acid transmembrane transporter activity [GO:0015171]	integral component of membrane [GO:0016021]	0	0	0	TRANSMEM 151 169 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 181 201 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 221 239 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 260 281 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 28 46 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 309 334 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 354 373 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 379 398 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 418 436 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 442 458 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 58 76 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 88 105 Helical. {ECO:0000256|SAM:Phobius}.	0	llm:llmg_0118	0	COG0531;ENOG4105CUB	K03294	E	50	1	4	4	4.5	49.58	465	0	8.8229	175630000	15966000	3044200	2055900	2419300	1576700	1263300	1778200	3581300	247370	0.0470776401962668	0.945304247990815	0.00618064403533936	0.00590945363481096	465	49580.7225799999	11	A2RHI9	A2RHI9	tr|A2RHI9|A2RHI9_LACLM Putative amino-acid transporter OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=ctrA PE=4 SV=1	ctrA	Putative amino-acid transporter
7.12381887435913	7.08664464950562	7.13570499420166	7.18867540359497	7.0588812828064	7.20430994033813	7.12865781784058	7.04076051712036					Putative Acyltransferase (EC 2.3.1.51)	llmg_0119		llmg_0119	0	TRANSMEM 16 33 Helical. {ECO:0000256|SAM:Phobius}.			220	2.3.1.51		llmg_0119	25,538	metabolic process [GO:0008152]	1-acylglycerol-3-phosphate O-acyltransferase activity [GO:0003841]	integral component of membrane [GO:0016021]	0	0	0	TRANSMEM 16 33 Helical. {ECO:0000256|SAM:Phobius}.	0	llm:llmg_0119	0	COG0204;ENOG4105F6E	K00655	I	51	1	5	5	23.6	25.538	220	0	6.8774	76807000	5486200	828740	564280	477160	605920	582690	885730	1051600	490030	0.242481113873511	0.75661620185923	0.0255585908889771	0.024509760904864	220	25538.20188	14	A2RHJ0	A2RHJ0	tr|A2RHJ0|A2RHJ0_LACLM Putative Acyltransferase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0119 PE=4 SV=1	llmg_0119	Putative Acyltransferase
8.19223308563232	8.15149211883545	8.18132877349854	8.20623207092285	8.17023277282715	8.25645351409912	8.28191947937012	8.05823612213135					Protein translocase subunit SecA	secA llmg_0124	secA	llmg_0124	0	0			865		secA	llmg_0124	98,006	protein import [GO:0017038];protein targeting [GO:0006605]	ATP binding [GO:0005524];metal ion binding [GO:0046872]	cytoplasm [GO:0005737];plasma membrane [GO:0005886]	0	Cytoplasmic side {ECO:0000255|HAMAP-Rule:MF_01382}. Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01382}. Note=Distribution is 50-50. {ECO:0000255|HAMAP-Rule:MF_01382}.;Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_01382};SUBCELLULAR LOCATION: Cell membrane {ECO:0000255|HAMAP-Rule:MF_01382}	0	0	0	llm:llmg_0124	0	COG0653;ENOG4105CI6	K03070	U	52	1	23	23	32.5	98.005	865	0	139.42	898390000	19964000	3423300	2786500	2599500	2323700	2340900	2188000	2550900	1751400	0.0607567546795362	0.916163551401869	-0.00888895988464355	-0.00845101043243741	865	98006.0394800001	45	A2RHJ5	A2RHJ5	sw|A2RHJ5|SECA_LACLM Protein translocase subunit SecA OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=secA PE=3 SV=1	secA	Protein translocase subunit SecA
8.06209278106689	7.98583030700684	7.99979591369629	7.91797780990601	7.95095348358154	7.94456672668457	8.11710548400879	8.01565265655518					Phospho-2-dehydro-3-deoxyheptonate aldolase (EC 2.5.1.54) (3-deoxy-D-arabino-heptulosonate 7-phosphate synthase) (DAHP synthase) (Phospho-2-keto-3-deoxyheptonate aldolase)	aroF llmg_0125	aroF	llmg_0125	0	0			345	2.5.1.54	aroF	llmg_0125	39,253	aromatic amino acid family biosynthetic process [GO:0009073];chorismate biosynthetic process [GO:0009423]	3-deoxy-7-phosphoheptulonate synthase activity [GO:0003849]		0	0	0	0	0	llm:llmg_0125	0	COG0722;ENOG4105E99	K01626	E	53	1	12	10	50.7	39.252	345	0	61.556	611840000	35991000	6330300	4626800	4682900	2661300	4014400	3525000	8103100	2047000	0.116960649686143	0.858443618339529	-0.0156453847885132	-0.0149036030764897	345	39252.57118	17	A2RHJ6	A2RHJ6	tr|A2RHJ6|A2RHJ6_LACLM Phospho-2-dehydro-3-deoxyheptonate aldolase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=aroF PE=3 SV=1	aroF	Phospho-2-dehydro-3-deoxyheptonate aldolase
8.5366849899292	8.35543251037598	8.38327693939209	8.60906028747559	8.60224437713623	8.57234859466553	8.48747730255127	8.38228702545166					Phosphocarrier protein HPr	ptsH llmg_0126	ptsH	llmg_0126	0	0			88		ptsH	llmg_0126	9,126	phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	protein serine/threonine kinase activity [GO:0004674]	cytoplasm [GO:0005737]	0	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|SAAS:SAAS00800095}.	0	0	0	llm:llmg_0126	0	COG1925;ENOG4105KRI	K11189	G	54	1	4	4	40.9	9.1263	88	0	18.434	1888200000	629400000	99559000	90968000	92446000	73812000	63826000	81425000	78040000	49323000	0.202003857527558	0.633730205278592	-0.039975643157959	-0.0370716488708797	88	9126.39018	3	A2RHJ7	A2RHJ7	tr|A2RHJ7|A2RHJ7_LACLM Phosphocarrier protein HPr OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=ptsH PE=4 SV=1	ptsH	Phosphocarrier protein HPr
8.89626121520996	8.88847160339355	8.88196659088135	8.85398960113525	8.92397403717041	8.95953273773193	9.01313209533691	8.91003131866455					Phosphoenolpyruvate-protein phosphotransferase (EC 2.7.3.9) (Phosphotransferase system, enzyme I)	ptsI llmg_0127	ptsI	llmg_0127	0	0			575	2.7.3.9	ptsI	llmg_0127	62,577	phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	kinase activity [GO:0016301];metal ion binding [GO:0046872];phosphoenolpyruvate-protein phosphotransferase activity [GO:0008965]	cytoplasm [GO:0005737]	0	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|PIRNR:PIRNR000732}.	0	0	0	llm:llmg_0127	0	COG1080;ENOG4105BZ3	K08483	G	55	1	30	30	53.2	62.576	575	0	323.31	5193600000	173120000	25206000	20970000	21597000	16323000	18775000	22557000	28523000	19169000	1.55621578806556	0.409658349328215	-0.0714952945709229	-0.0697678368771519	575	62576.6650799999	30	A2RHJ8	A2RHJ8	tr|A2RHJ8|A2RHJ8_LACLM Phosphoenolpyruvate-protein phosphotransferase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=ptsI PE=3 SV=1	ptsI	Phosphoenolpyruvate-protein phosphotransferase
7.63138294219971	7.46487665176392	7.54620933532715	7.23258972167969	7.12486267089844	7.0868935585022	7.53653335571289	7.22112703323364					Nucleoid-associated protein llmg_0128	llmg_0128		llmg_0128	0	0			99			llmg_0128	11,094		DNA binding [GO:0003677]	cytoplasm [GO:0005737];nucleoid [GO:0009295]	0	SUBCELLULAR LOCATION: Cytoplasm, nucleoid {ECO:0000255|HAMAP-Rule:MF_00274}.	0	0	0	llm:llmg_0128	0	COG0718;ENOG410816I	K09747	S	56	1	4	4	74.7	11.094	99	0	66.454	165700000	55233000	17074000	8634000	8829700	2677900	3756200	3315700	8492200	2453900	0.852914647896258	0.191803278688525	0.226410508155823	0.199781305083184	99	11093.65028	3	A2RHJ9	A2RHJ9	sw|A2RHJ9|Y128_LACLM Nucleoid-associated protein llmg_0128 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0128 PE=3 SV=1	llmg_0128	Nucleoid-associated protein llmg_0128
7.27802133560181	8.14482307434082	7.92099952697754	7.89861011505127	6.4256157875061	6.32633590698242	6.33465480804443	6.60539102554321					Argininosuccinate lyase (ASAL) (EC 4.3.2.1) (Arginosuccinase)	argH llmg_0139	argH	llmg_0139	0	0	+	ccpa mutant_wt	459	4.3.2.1	argH	llmg_0139	51,866	arginine biosynthetic process via ornithine [GO:0042450]	argininosuccinate lyase activity [GO:0004056]	cytoplasm [GO:0005737]	0	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00006}.	0	0	0	llm:llmg_0139	0	COG0165;ENOG4105CH7	K01755	E	58	1	6	6	16.1	51.866	459	0	103.45	254980000	12142000	2826600	3989400	2479500	1983900	181670	205850	289880	184950	3.38786314173083	0	1.38761413097382	1.15924463449872	459	51866.4412799999	21	A2RHL0	A2RHL0	sw|A2RHL0|ARLY_LACLM Argininosuccinate lyase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=argH PE=3 SV=1	argH	Argininosuccinate lyase
6.67789888381958	6.72154664993286	6.67989110946655	6.80388689041138	6.66332387924194	6.74619817733765	6.78164052963257	6.48125553131104					Ribonuclease P protein component (RNase P protein) (RNaseP protein) (EC 3.1.26.5) (Protein C5)	rnpA llmg_0142	rnpA	llmg_0142	0	0			117	3.1.26.5	rnpA	llmg_0142	13,688	tRNA processing [GO:0008033]	ribonuclease P activity [GO:0004526];tRNA binding [GO:0000049]		0	0	0	0	0	llm:llmg_0142	0	COG0594;ENOG4105M7T	K03536	J	59	1	3	3	20.5	13.688	117	0	8.7877	28035000	3504400	477580	454180	423530	451130	315670	601470	780850	0	0.302107869697038	0.533397745571659	0.0527013540267944	0.0491056053465283	117	13687.99258	8	A2RHL3	A2RHL3	sw|A2RHL3|RNPA_LACLM Ribonuclease P protein component OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rnpA PE=3 SV=1	rnpA	Ribonuclease P protein component
7.63181924819946	7.53431797027588	7.6459527015686	7.62542581558228	7.71310377120972	7.74507474899292	7.6331148147583	7.65547466278076					Membrane protein insertase YidC (Foldase YidC) (Membrane integrase YidC) (Membrane protein YidC)	yidC llmg_0143	yidC	llmg_0143	0	TRANSMEM 167 185 Helical. {ECO:0000256|HAMAP-Rule:MF_01811}.;TRANSMEM 197 223 Helical. {ECO:0000256|HAMAP-Rule:MF_01811}.;TRANSMEM 47 73 Helical. {ECO:0000256|HAMAP-Rule:MF_01811}.			269		yidC	llmg_0143	30,307	protein insertion into membrane [GO:0051205];protein transport [GO:0015031]		integral component of membrane [GO:0016021];plasma membrane [GO:0005886]	0	Multi-pass membrane protein {ECO:0000256|HAMAP-Rule:MF_01811, ECO:0000256|SAAS:SAAS00003999}.;SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|HAMAP-Rule:MF_01811, ECO:0000256|SAAS:SAAS00003999}	0	TRANSMEM 167 185 Helical. {ECO:0000256|HAMAP-Rule:MF_01811}.;TRANSMEM 197 223 Helical. {ECO:0000256|HAMAP-Rule:MF_01811}.;TRANSMEM 47 73 Helical. {ECO:0000256|HAMAP-Rule:MF_01811}.	0	llm:llmg_0143	0	COG0706;ENOG4105DHW	K03217	U	60	1	5	5	10.4	30.307	269	0	13.776	295230000	32803000	5973500	3940400	4403100	4064800	4048000	4683300	3216800	2473200	1.1174447594272	0.389493013972056	-0.0773130655288696	-0.0746155290141309	269	30307.40158	9	A2RHL4	A2RHL4	tr|A2RHL4|A2RHL4_LACLM Membrane protein insertase YidC OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=yidC PE=3 SV=1	yidC	Membrane protein insertase YidC
8.26728916168213	8.27524185180664	8.30828666687012	8.32496070861816	8.41650772094727	8.3711051940918	8.35183525085449	8.23256397247314					Uncharacterized protein	llmg_0144		llmg_0144	0	0			304			llmg_0144	33,760		nucleic acid binding [GO:0003676]		0	0	0	0	0	llm:llmg_0144	0	COG1847;ENOG4108Z7S	K06346	S	61	1	22	22	70.1	33.76	304	0	205.14	1245700000	65564000	11118000	7341700	8447500	6971900	5391800	7906300	13419000	4968200	0.549482866751931	0.547714738510301	-0.0490584373474121	-0.0471023444197196	304	33760.09978	19	A2RHL5	A2RHL5	tr|A2RHL5|A2RHL5_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0144 PE=4 SV=1	llmg_0144	Uncharacterized protein
7.7615818977356	7.7426700592041	7.67162656784058	7.65829753875732	8.03555011749268	8.13411331176758	8.2162446975708	7.6781177520752					Aryl-alcohol dehydrogenase	llmg_0146		llmg_0146	0	0			303			llmg_0146	33,972				0	0	0	0	0	llm:llmg_0146	0	COG4989;ENOG4107QM2		C	62	1	6	6	21.5	33.971	303	0	44.028	491210000	32747000	3566900	2647000	3003200	2114100	4320700	5879400	9503600	1712300	1.35309713819124	0.120111111111111	-0.307462453842163	-0.274210495165621	303	33971.74608	15	A2RHL7	A2RHL7	tr|A2RHL7|A2RHL7_LACLM Aryl-alcohol dehydrogenase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0146 PE=4 SV=1	llmg_0146	Aryl-alcohol dehydrogenase
8.32621288299561	8.03173160552979	8.08675098419189	7.93049573898315	7.80467081069946	7.99787092208862	8.06220626831055	7.98918294906616					UPF0297 protein llmg_0150	llmg_0150		llmg_0150	0	0			88			llmg_0150	10,169				0	0	0	0	0	llm:llmg_0150	0	COG4472;ENOG4105VBH		S	63	1	3	3	44.3	10.169	88	0	42.234	774350000	154870000	46918000	20010000	13931000	13273000	7298300	17077000	23762000	12601000	0.61490935048218	0.270586894586895	0.130315065383911	0.118405774385869	88	10169.32618	5	A2RHM1	A2RHM1	sw|A2RHM1|Y150_LACLM UPF0297 protein llmg_0150 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0150 PE=3 SV=1	llmg_0150	UPF0297 protein llmg_0150
7.16313171386719	7.0652437210083	7.03598976135254	7.11889266967773	7.00953578948975	7.07722234725952	7.09853982925415	6.67052888870239					Queuine tRNA-ribosyltransferase (EC 2.4.2.29) (Guanine insertion enzyme) (tRNA-guanine transglycosylase)	tgt llmg_0164	tgt	llmg_0164	0	0			382	2.4.2.29	tgt	llmg_0164	43,370	queuosine biosynthetic process [GO:0008616];tRNA-guanine transglycosylation [GO:0101030]	metal ion binding [GO:0046872];queuine tRNA-ribosyltransferase activity [GO:0008479]		0	0	0	0	0	llm:llmg_0164	0	COG0343;ENOG4105C6U	K00773	J	67	1	7	7	19.4	43.37	382	0	9.7198	71529000	3576400	732370	271100	485320	369300	397020	609140	537630	174550	0.602000570439555	0.267702005730659	0.131857752799988	0.119483957733394	382	43370.4211799999	20	A2RHN5	A2RHN5	sw|A2RHN5|TGT_LACLM Queuine tRNA-ribosyltransferase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=tgt PE=3 SV=1	tgt	Queuine tRNA-ribosyltransferase
7.59813356399536	7.51863241195679	7.60958385467529	7.72493886947632	7.87553596496582	7.77244663238525	7.71295261383057	7.88418912887573					Uncharacterized protein	llmg_0167		llmg_0167	0	0			145			llmg_0167	16,510		cofactor binding [GO:0048037]		0	0	0	0	0	llm:llmg_0167	0	COG1832;ENOG4105K4P	K06929	S	69	1	6	6	46.2	16.51	145	0	54.345	298340000	33149000	4314600	2786000	3263400	3642200	5278000	4643700	5027400	4193500	1.80821177502676	0.209463917525773	-0.198458909988403	-0.187337793412688	145	16509.95198	9	A2RHN7	A2RHN7	tr|A2RHN7|A2RHN7_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0167 PE=4 SV=1	llmg_0167	Uncharacterized protein
