LFQ intensity BvO325_ccpa_MG1363_1	LFQ intensity BvO326_ccpa_MG1363_2	LFQ intensity BvO327_ccpa_MG1363_3	LFQ intensity BvO328_ccpa_MG1363_4	LFQ intensity BvO329_wt_MG1363_1	LFQ intensity BvO330_wt_MG1363_2	LFQ intensity BvO331_wt_MG1363_3	LFQ intensity BvO332_wt_MG1363_4	Only identified by site	Reverse	Potential contaminant	FilteredRows	Protein names	Gene names	Gene names  (primary )	Gene names  (ordered locus )	Intramembrane	Transmembrane	id	Number of proteins	Peptides	Unique peptides	Sequence coverage    	Mol  weight  kDa 	Sequence length	Q value	Score	Intensity	iBAQ	iBAQ BvO325_ccpa_MG1363_1	iBAQ BvO326_ccpa_MG1363_2	iBAQ BvO327_ccpa_MG1363_3	iBAQ BvO328_ccpa_MG1363_4	iBAQ BvO329_wt_MG1363_1	iBAQ BvO330_wt_MG1363_2	iBAQ BvO331_wt_MG1363_3	iBAQ BvO332_wt_MG1363_4	Protein IDs	Majority protein IDs	Fasta headers
7.7615818977356	7.7426700592041	7.67162656784058	7.65829753875732	8.03555011749268	8.13411331176758	8.2162446975708	7.6781177520752					Aryl-alcohol dehydrogenase	llmg_0146		llmg_0146	0	0	62	1	6	6	21.5	33.971	303	0	44.028	491210000	32747000	3566900	2647000	3003200	2114100	4320700	5879400	9503600	1712300	A2RHL7	A2RHL7	tr|A2RHL7|A2RHL7_LACLM Aryl-alcohol dehydrogenase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0146 PE=4 SV=1
8.32621288299561	8.03173160552979	8.08675098419189	7.93049573898315	7.80467081069946	7.99787092208862	8.06220626831055	7.98918294906616					UPF0297 protein llmg_0150	llmg_0150		llmg_0150	0	0	63	1	3	3	44.3	10.169	88	0	42.234	774350000	154870000	46918000	20010000	13931000	13273000	7298300	17077000	23762000	12601000	A2RHM1	A2RHM1	sw|A2RHM1|Y150_LACLM UPF0297 protein llmg_0150 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0150 PE=3 SV=1
7.16313171386719	7.0652437210083	7.03598976135254	7.11889266967773	7.00953578948975	7.07722234725952	7.09853982925415	NaN					Queuine tRNA-ribosyltransferase (EC 2.4.2.29) (Guanine insertion enzyme) (tRNA-guanine transglycosylase)	tgt llmg_0164	tgt	llmg_0164	0	0	67	1	7	7	19.4	43.37	382	0	9.7198	71529000	3576400	732370	271100	485320	369300	397020	609140	537630	174550	A2RHN5	A2RHN5	sw|A2RHN5|TGT_LACLM Queuine tRNA-ribosyltransferase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=tgt PE=3 SV=1
7.59813356399536	7.51863241195679	7.60958385467529	7.72493886947632	7.87553596496582	7.77244663238525	7.71295261383057	7.88418912887573					Uncharacterized protein	llmg_0167		llmg_0167	0	0	69	1	6	6	46.2	16.51	145	0	54.345	298340000	33149000	4314600	2786000	3263400	3642200	5278000	4643700	5027400	4193500	A2RHN7	A2RHN7	tr|A2RHN7|A2RHN7_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0167 PE=4 SV=1
6.74455118179321	6.87479496002197	6.84633111953735	6.82788610458374	6.8578085899353	6.8589882850647	6.84489965438843	6.87884330749512					Deoxyribonuclease (EC 3.1.21.1)	llmg_0168		llmg_0168	0	TRANSMEM 12 31 Helical. {ECO:0000256|SAM:Phobius}.	70	1	4	4	20.3	28.517	261	0	42.659	42088000	2805900	440670	380400	382840	278370	299580	323570	432070	268390	A2RHN8	A2RHN8	tr|A2RHN8|A2RHN8_LACLM Deoxyribonuclease OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0168 PE=4 SV=1
7.86369132995605	7.80957984924316	7.844651222229	7.8491735458374	8.01502418518066	7.88169288635254	7.908860206604	7.96425485610962					Uncharacterized protein	llmg_0170		llmg_0170	0	TRANSMEM 138 158 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 164 183 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 220 247 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 259 281 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 307 330 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 342 363 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 399 419 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 64 84 Helical. {ECO:0000256|SAM:Phobius}.	71	1	10	10	19.4	58.288	526	0	75.689	451210000	26542000	3912100	3142700	3168800	2715800	3445400	2841300	4528400	2787500	A2RHP0	A2RHP0	tr|A2RHP0|A2RHP0_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0170 PE=4 SV=1
7.95559167861938	7.73050785064697	7.71754550933838	7.7043137550354	7.75939607620239	7.7987265586853	7.94615268707275	7.83801126480103					Putative aminotransferase (EC 2.6.1.1)	aspC llmg_0171	aspC	llmg_0171	0	0	72	1	12	12	34.7	45.513	404	0	88.672	396990000	24812000	5973500	2787200	2576000	2085500	2029700	2754500	4852800	1752900	A2RHP1	A2RHP1	tr|A2RHP1|A2RHP1_LACLM Putative aminotransferase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=aspC PE=4 SV=1
8.9378137588501	8.87735366821289	8.88713932037354	8.80575942993164	8.88308811187744	8.90207862854004	8.86404228210449	8.90641021728516					GTP-sensing transcriptional pleiotropic repressor CodY	codY llmg_0172	codY	llmg_0172	0	0	73	1	22	22	76.3	29.158	262	0	323.31	4794100000	282010000	56548000	39723000	38814000	25407000	26311000	30807000	41217000	23178000	A2RHP2	A2RHP2	sw|A2RHP2|CODY_LACLM GTP-sensing transcriptional pleiotropic repressor CodY OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=codY PE=3 SV=1
7.91560554504395	8.01636505126953	8.00095462799072	8.01021480560303	7.76288080215454	7.93540668487549	7.93716192245483	8.04249668121338					Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C (Asp/Glu-ADT subunit C) (EC 6.3.5.-)	gatC llmg_0174	gatC	llmg_0174	0	0	74	1	3	3	42.6	11.228	101	0	7.2664	548130000	78304000	13213000	13690000	10933000	9192200	6572200	6703700	12579000	5420800	A2RHP4	A2RHP4	sw|A2RHP4|GATC_LACLM Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=gatC PE=3 SV=1
8.26839065551758	8.23822212219238	8.24162101745605	8.26691341400146	8.21232032775879	8.18244361877441	8.27875328063965	8.16684436798096					Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)	gatA llmg_0175	gatA	llmg_0175	0	0	75	1	22	22	50.8	52.142	486	0	93.493	986410000	37939000	5658700	5165500	5557900	4345900	4264600	4431500	5147200	3367300	A2RHP5	A2RHP5	sw|A2RHP5|GATA_LACLM Glutamyl-tRNA(Gln) amidotransferase subunit A OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=gatA PE=3 SV=1
8.46551704406738	8.39462661743164	8.45018768310547	8.44398212432861	8.40935802459717	8.40245056152344	8.42571353912354	8.48533821105957					Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B (Asp/Glu-ADT subunit B) (EC 6.3.5.-)	gatB llmg_0176	gatB	llmg_0176	0	0	76	1	23	23	45.1	53.34	477	0	100.57	1623400000	47746000	8701400	5552600	6215600	5721900	5373600	4893700	6889900	4397500	A2RHP6	A2RHP6	sw|A2RHP6|GATB_LACLM Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=gatB PE=3 SV=1
6.64163255691528	6.64409399032593	6.76327800750732	6.66758346557617	6.75064706802368	6.80347061157227	6.87369251251221	6.89748954772949					Amidase	llmg_0177		llmg_0177	0	0	77	1	5	5	13.2	54.591	499	0	20.869	32697000	1362400	204510	185390	174230	170190	109790	213980	130970	173300	A2RHP7	A2RHP7	tr|A2RHP7|A2RHP7_LACLM Amidase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0177 PE=3 SV=1
8.07353496551514	7.75792741775513	7.89854955673218	7.83925151824951	7.99798011779785	7.86072731018066	7.97708749771118	7.7857780456543					Cold shock-like protein cspE	cspE llmg_0180	cspE	llmg_0180	0	0	78	1	5	5	40	7.1378	65	0	32.93	473680000	94737000	4065900	9609600	13142000	11530000	12330000	17416000	15558000	11085000	A2RHP9	A2RHP9	tr|A2RHP9|A2RHP9_LACLM Cold shock-like protein cspE OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=cspE PE=4 SV=1
6.72732973098755	6.78141069412231	6.74727964401245	6.74352550506592	7.08557605743408	6.85975646972656	6.85202836990356	6.86553049087524					Acetyltransferase, GNAT family (EC 2.3.1.-)	llmg_0185		llmg_0185	0	0	81	1	3	3	7.4	40.625	350	0	5.0991	39048000	1952400	188910	180140	160580	314350	309790	243150	351950	203550	A2RHQ4	A2RHQ4	tr|A2RHQ4|A2RHQ4_LACLM Acetyltransferase, GNAT family OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0185 PE=4 SV=1
6.33302402496338	6.34986019134521	6.39962196350098	6.3611421585083	6.5163106918335	6.43424940109253	6.38250350952148	6.52067995071411					Uncharacterized protein	llmg_0188		llmg_0188	0	0	82	1	2	2	42.6	7.4816	68	0	45.816	14639000	3659700	503950	425720	485340	333180	526080	434010	466560	484910	A2RHQ7	A2RHQ7	tr|A2RHQ7|A2RHQ7_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0188 PE=4 SV=1
7.79280471801758	7.68736839294434	7.83512592315674	7.76039981842041	7.64160299301147	7.81451416015625	7.7383918762207	7.59437036514282					Deoxyuridine 5'-triphosphate nucleotidohydrolase (EC 3.6.1.23)	dut llmg_0191	dut	llmg_0191	0	0	84	1	5	5	42.7	16.791	150	0	36.373	336210000	30564000	6256400	5177900	4859000	4209300	1980000	2923200	5002500	155920	A2RHR0	A2RHR0	tr|A2RHR0|A2RHR0_LACLM Deoxyuridine 5-triphosphate nucleotidohydrolase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=dut PE=3 SV=1
6.65368509292603	6.71140241622925	6.62192392349243	6.60329580307007	6.74348640441895	NaN	6.61827802658081	6.79091119766235					5'-nucleotidase (EC 3.1.3.5)	llmg_0192		llmg_0192	0	0	85	1	5	5	11.4	50.545	446	0	7.9486	25562000	1420100	177300	138200	181390	145730	188410	116220	235590	237230	A2RHR1	A2RHR1	tr|A2RHR1|A2RHR1_LACLM 5-nucleotidase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0192 PE=3 SV=1
7.09289598464966	7.16976261138916	7.12755823135376	7.11833095550537	7.17271947860718	7.12541627883911	7.16217613220215	7.18954658508301					Uncharacterized protein	llmg_0193		llmg_0193	0	0	86	1	3	3	12.2	30.13	255	0	11.752	100310000	8359600	916240	1040500	769010	753480	1178700	1155800	1572200	973600	A2RHR2	A2RHR2	tr|A2RHR2|A2RHR2_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0193 PE=4 SV=1
7.16843843460083	6.97192049026489	7.06231880187988	7.09170198440552	6.84801054000854	7.08550453186035	7.34273862838745	7.18489027023315					Probable dual-specificity RNA methyltransferase RlmN (EC 2.1.1.192) (23S rRNA (adenine(2503)-C(2))-methyltransferase) (23S rRNA m2A2503 methyltransferase) (Ribosomal RNA large subunit methyltransferase N) (tRNA (adenine(37)-C(2))-methyltransferase) (tRNA m2A37 methyltransferase)	rlmN llmg_0194	rlmN	llmg_0194	0	0	87	1	6	6	22.2	41.658	365	0	19.902	83370000	4387900	622700	447970	450410	365540	551040	662670	739720	547860	A2RHR3	A2RHR3	sw|A2RHR3|RLMN_LACLM Probable dual-specificity RNA methyltransferase RlmN OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rlmN PE=3 SV=1
8.08174324035645	7.95610094070435	7.99867343902588	8.03462886810303	7.9952974319458	7.94155597686768	7.97182750701904	7.90104961395264					Putative NADH dehydrogenase (EC 1.-.-.-)	llmg_0195		llmg_0195	0	0	88	1	9	9	40.9	23.261	203	0	33.064	572750000	63639000	11317000	8044700	8467800	7355500	6510900	6137100	9450700	6354900	A2RHR4	A2RHR4	tr|A2RHR4|A2RHR4_LACLM Putative NADH dehydrogenase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0195 PE=4 SV=1
7.26233243942261	7.16781949996948	7.10890293121338	7.2719578742981	7.11069059371948	7.21357107162476	7.26133441925049	7.17254447937012					Prenyl transferase (EC 2.5.1.30)	llmg_0196		llmg_0196	0	0	89	1	7	7	21.2	36.391	326	0	24.716	96171000	5657100	1274100	671490	499560	575450	481400	623330	1216400	315440	A2RHR5	A2RHR5	tr|A2RHR5|A2RHR5_LACLM Prenyl transferase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0196 PE=3 SV=1
6.90884399414063	6.89486980438232	6.9008150100708	7.04956674575806	7.42550182342529	7.23149490356445	7.16645956039429	7.37926912307739					Peptide methionine sulfoxide reductase MsrB (EC 1.8.4.12) (Peptide-methionine (R)-S-oxide reductase)	msrB llmg_0201	msrB	llmg_0201	0	0	90	1	4	4	31.7	16.3	142	0	13.328	81538000	10192000	840340	583380	609560	899740	1708900	2012000	2289500	1248900	A2RHS0	A2RHS0	sw|A2RHS0|MSRB_LACLM Peptide methionine sulfoxide reductase MsrB OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=msrB PE=3 SV=1
8.65670204162598	8.5712308883667	8.62689399719238	8.56395530700684	8.62311458587646	8.59897613525391	8.64784240722656	8.61562347412109					Predicted kinase related to dihydroxyacetone kinase	llmg_0202		llmg_0202	0	0	91	1	20	20	46.9	59.685	554	0	157.42	2417600000	92986000	14414000	8348200	13566000	8125000	10202000	12992000	16164000	9174000	A2RHS1	A2RHS1	tr|A2RHS1|A2RHS1_LACLM Predicted kinase related to dihydroxyacetone kinase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0202 PE=4 SV=1
8.53798294067383	8.59943580627441	8.55496120452881	8.62565231323242	8.61230659484863	8.55281448364258	8.47364711761475	8.66048622131348					50S ribosomal protein L28	rpmB llmg_0204	rpmB	llmg_0204	0	0	93	1	10	10	85.9	7.1733	64	0	31.431	2349800000	391640000	62322000	55756000	47392000	44477000	48016000	47180000	42014000	44480000	A2RHS3	A2RHS3	sw|A2RHS3|RL28_LACLM 50S ribosomal protein L28 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rpmB PE=3 SV=1
7.16583776473999	7.15742635726929	6.99816799163818	7.13924932479858	7.30042171478271	7.31481504440308	7.21569061279297	7.26965284347534					Uncharacterized protein	llmg_0205		llmg_0205	0	TRANSMEM 115 136 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 156 176 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 182 203 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 85 109 Helical. {ECO:0000256|SAM:Phobius}.	94	1	4	4	16.9	24.406	219	0	42.13	92656000	13237000	2055000	1546200	1060400	1827200	2177200	2364700	918630	1287300	A2RHS4	A2RHS4	tr|A2RHS4|A2RHS4_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0205 PE=4 SV=1
8.16891002655029	8.18318462371826	8.27540397644043	8.2281436920166	8.14977359771729	8.21125411987305	8.28524208068848	8.09541320800781					Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	rmlA llmg_0206	rmlA	llmg_0206	0	0	95	1	13	13	40.5	32.177	289	0	62.165	939580000	55269000	7766500	5995000	8558400	7385200	6080000	7251800	8278800	3953500	A2RHS5	A2RHS5	tr|A2RHS5|A2RHS5_LACLM Glucose-1-phosphate thymidylyltransferase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rmlA PE=3 SV=1
7.46217346191406	7.50909471511841	7.45862293243408	7.36066913604736	7.41745519638062	7.37030935287476	7.49289989471436	7.38082599639893					dTDP-4-keto-6-deoxyglucose-3,5-epimerase (EC 5.1.3.13)	rmlC llmg_0207	rmlC	llmg_0207	0	0	96	1	7	7	41.6	22.359	197	0	42.022	160680000	16068000	2868400	2389700	2043400	1480300	1415800	1588500	2936200	1345700	A2RHS6	A2RHS6	tr|A2RHS6|A2RHS6_LACLM dTDP-4-keto-6-deoxyglucose-3,5-epimerase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rmlC PE=4 SV=1
8.2569580078125	8.2378454208374	8.2981538772583	8.35616016387939	8.40245056152344	8.35278034210205	8.25832557678223	8.37256240844727					dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	rmlB llmg_0209	rmlB	llmg_0209	0	0	98	1	15	15	42	39.576	350	0	164.04	1255100000	73830000	12616000	10512000	11698000	7236600	6293400	8174400	11445000	5855600	A2RHS8	A2RHS8	tr|A2RHS8|A2RHS8_LACLM dTDP-glucose 4,6-dehydratase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rmlB PE=3 SV=1
7.90804529190063	7.80660057067871	7.93256998062134	7.80713558197021	7.78069877624512	7.85465812683105	7.84361267089844	7.88408708572388					dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133)	rmlD llmg_0210	rmlD	llmg_0210	0	0	99	1	9	9	27.1	33.126	299	0	79.305	457140000	26891000	5517300	3348400	3696400	3069400	2684100	3021800	3737100	1816200	A2RHS9	A2RHS9	tr|A2RHS9|A2RHS9_LACLM dTDP-4-dehydrorhamnose reductase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rmlD PE=4 SV=1
6.60850477218628	6.63855934143066	6.72177743911743	6.67207956314087	6.58158540725708	NaN	6.73063707351685	NaN					Rhamnosyltransferase RgpA (EC 2.4.1.-)	rgpA llmg_0211	rgpA	llmg_0211	0	0	100	1	4	4	10.4	46.055	402	0	4.4181	24338000	1352100	260430	163880	223870	145850	97705	88682	316590	55098	A2RHT0	A2RHT0	tr|A2RHT0|A2RHT0_LACLM Rhamnosyltransferase RgpA OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rgpA PE=4 SV=1
6.46619987487793	6.50395393371582	6.52452611923218	6.60585451126099	6.5525221824646	6.49382019042969	NaN	6.58353900909424					Rhamnosyltransferase RgpB (EC 2.4.1.-)	rgpB llmg_0212	rgpB	llmg_0212	0	0	101	1	3	3	11.5	36.467	313	0.0018832	2.6601	17487000	1165800	193140	170870	166580	144560	131000	162580	60494	136600	A2RHT1	A2RHT1	tr|A2RHT1|A2RHT1_LACLM Rhamnosyltransferase RgpB OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rgpB PE=4 SV=1
7.86039209365845	7.80899381637573	7.86780309677124	7.89024782180786	7.99566173553467	7.96734189987183	7.92825746536255	8.05963897705078					Polysaccharide ABC transporter ATP-binding protein RgpD (EC 3.6.3.25)	rgpD llmg_0214	rgpD	llmg_0214	0	0	103	1	18	18	43.1	44.778	397	0	213.45	487530000	20314000	3255000	2568300	1656000	2104300	2246200	2983900	3411600	2088500	A2RHT3	A2RHT3	tr|A2RHT3|A2RHT3_LACLM Polysaccharide ABC transporter ATP-binding protein RgpD OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rgpD PE=4 SV=1
7.59967565536499	7.54791021347046	7.60503578186035	7.67537498474121	7.968590259552	7.81797504425049	7.64708948135376	7.95875978469849					Glycosyltransferase RgpE (EC 2.4.1.166)	rgpE llmg_0216	rgpE	llmg_0216	0	0	105	1	8	8	28	36.76	318	0	45.643	331970000	18443000	3487200	1760600	2243200	1736100	1530400	3246600	2690100	1748500	A2RHT5	A2RHT5	tr|A2RHT5|A2RHT5_LACLM Glycosyltransferase RgpE OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rgpE PE=4 SV=1
7.35378170013428	7.30207109451294	7.35766792297363	7.4396800994873	7.60597276687622	7.54408025741577	7.52855682373047	7.45663928985596					Alpha-L-Rha alpha-1,2-L-rhamnosyltransferase RgpF (EC 2.4.1.-)	rgpF llmg_0217	rgpF	llmg_0217	0	0	106	1	9	9	18.2	69.46	588	0	33.773	170230000	5319700	757370	612300	529350	493780	658980	559970	1334300	373680	A2RHT6	A2RHT6	tr|A2RHT6|A2RHT6_LACLM Alpha-L-Rha alpha-1,2-L-rhamnosyltransferase RgpF OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rgpF PE=4 SV=1
6.98138380050659	7.12123155593872	6.99999570846558	7.04886913299561	7.31445693969727	7.17557001113892	7.15378427505493	7.36500120162964					Putative glycosyl transferase (EC 2.4.-.-)	llmg_0218		llmg_0218	0	0	107	1	6	6	24.1	27.551	245	0	18.112	85397000	9488600	1310100	1079600	941130	949120	1072600	1138000	1299100	1699100	A2RHT7	A2RHT7	tr|A2RHT7|A2RHT7_LACLM Putative glycosyl transferase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0218 PE=4 SV=1
7.57679033279419	7.69040870666504	7.50699186325073	7.47382259368896	NaN	NaN	7.69403457641602	NaN					Putative membrane protein	llmg_0219		llmg_0219	0	TRANSMEM 37 63 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 6 25 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 69 87 Helical. {ECO:0000256|SAM:Phobius}.	108	1	2	2	9.4	13.294	117	0	7.4108	223360000	74454000	11765000	8450800	8935200	8424900	6675000	9364300	15445000	5393100	A2RHT8	A2RHT8	tr|A2RHT8|A2RHT8_LACLM Putative membrane protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0219 PE=4 SV=1
7.78162622451782	7.48485469818115	7.64374876022339	7.47986316680908	7.7301197052002	7.79008102416992	7.92906618118286	7.83475112915039					Putative glycosyl transferase	llmg_0220		llmg_0220	0	0	109	1	5	5	22.7	31.107	264	0	80.841	321620000	21441000	3851900	1537600	2502400	1454900	1935700	2576500	5311300	2270900	A2RHT9	A2RHT9	tr|A2RHT9|A2RHT9_LACLM Putative glycosyl transferase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0220 PE=4 SV=1
6.96670007705688	6.88333225250244	6.87582492828369	6.87607908248901	NaN	NaN	6.99803686141968	NaN					Similar to glycosyl transferase (EC 2.4.1.-)	llmg_0221		llmg_0221	0	0	110	1	3	3	13.6	37.915	330	0	5.2976	43068000	2392700	465450	293710	337150	318820	269050	263550	444910	0	A2RHU0	A2RHU0	tr|A2RHU0|A2RHU0_LACLM Similar to glycosyl transferase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0221 PE=4 SV=1
6.68145847320557	6.78316020965576	6.9947657585144	7.04746961593628	7.28114700317383	6.98005771636963	6.82318735122681	7.01899147033691					Uncharacterized protein	wefC llmg_0222	wefC	llmg_0222	0	0	111	1	7	7	21.1	38.78	332	0	48.31	54445000	2722300	252300	268950	293980	440130	218750	524700	315980	407470	A2RHU1	A2RHU1	tr|A2RHU1|A2RHU1_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=wefC PE=4 SV=1
6.97372817993164	6.95458507537842	NaN	6.959303855896	7.33511686325073	NaN	7.24355888366699	7.29440021514893					Putative galactofuranose transferase	llmg_0223		llmg_0223	0	0	112	1	7	7	18.3	39.005	344	0	15.802	68305000	3595000	994470	258590	280590	248400	613470	167200	253180	779090	A2RHU2	A2RHU2	tr|A2RHU2|A2RHU2_LACLM Putative galactofuranose transferase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0223 PE=4 SV=1
7.81521892547607	7.70079040527344	7.71771192550659	7.746750831604	7.89989137649536	7.87934827804565	7.95058870315552	8.00919628143311					Glf1 protein (EC 5.4.99.9)	glf1 llmg_0224	glf1	llmg_0224	0	0	113	1	13	13	33.2	44.064	376	0	70.195	402960000	20148000	2887800	1915800	2191900	1395500	2697400	2322300	3720200	3017000	A2RHU3	A2RHU3	tr|A2RHU3|A2RHU3_LACLM Glf1 protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=glf1 PE=4 SV=1
7.64372873306274	7.69790887832642	7.53400087356567	7.70179224014282	7.71224546432495	7.65906000137329	7.66844177246094	7.7439169883728					Possible surface protein	llmg_0226		llmg_0226	0	TRANSMEM 577 596 Helical. {ECO:0000256|SAM:Phobius}.	114	1	8	8	17.7	64.872	599	0	79.156	290340000	10753000	567450	7456600	395160	503640	364750	511290	665690	288780	A2RHU5	A2RHU5	tr|A2RHU5|A2RHU5_LACLM Possible surface protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0226 PE=4 SV=1
7.29172372817993	7.32246732711792	7.40534639358521	7.40613126754761	7.54541826248169	7.54702377319336	7.43519115447998	7.62758111953735					Uncharacterized protein	llmg_0229		llmg_0229	0	0	116	1	6	6	21.5	48.224	432	0	78.846	161170000	7674800	817270	728990	939830	709860	1046800	1152800	1246000	1033300	A2RHU8	A2RHU8	tr|A2RHU8|A2RHU8_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0229 PE=4 SV=1
9.12165832519531	9.10452079772949	9.14220142364502	9.12456893920898	9.09729194641113	9.11307430267334	9.07751369476318	9.13516426086426					Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)	guaB llmg_0230	guaB	llmg_0230	0	0	117	1	42	42	85	52.84	493	0	323.31	7755200000	258510000	49909000	31892000	37263000	30493000	24352000	27911000	31074000	25613000	A2RHU9	A2RHU9	tr|A2RHU9|A2RHU9_LACLM Inosine-5-monophosphate dehydrogenase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=guaB PE=3 SV=1
7.23121452331543	7.17213582992554	7.32984495162964	7.31005573272705	7.4197244644165	7.38131380081177	7.25988054275513	NaN					Uncharacterized protein	llmg_0231		llmg_0231	0	0	118	1	6	6	22	42.343	381	0	18.771	111790000	5081500	928350	529160	881240	595680	598540	446640	918710	183180	A2RHV0	A2RHV0	tr|A2RHV0|A2RHV0_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0231 PE=4 SV=1
